case	shell	result
34	toysh	FAIL
34	sush	FAIL
34	brush	FAIL
34	osh	pass
35	bash	pass
35	mksh	pass
35	ksh	pass
35	toysh	FAIL
35	sush	pass
35	brush	pass
35	osh	pass
36	bash	pass
36	mksh	pass
36	ksh	pass
36	toysh	pass
36	sush	pass
36	brush	pass
36	osh	pass
37	bash	pass
37	mksh	pass
37	ksh	pass
37	toysh	pass
37	sush	FAIL
37	brush	pass
37	osh	pass
38	bash	pass
38	mksh	pass
38	ksh	pass
38	toysh	pass
38	sush	FAIL
38	brush	pass
38	osh	FAIL
39	bash	pass
39	mksh	pass
39	ksh	pass
39	toysh	pass
39	sush	pass
39	brush	pass
39	osh	FAIL
40	bash	BUG
40	mksh	pass
40	ksh	pass
40	toysh	pass
40	sush	FAIL
40	brush	pass
40	osh	pass
41	bash	ok
41	mksh	pass
41	ksh	pass
41	toysh	FAIL
41	sush	FAIL
41	brush	FAIL
41	osh	ok
42	bash	pass
42	mksh	pass
42	ksh	pass
42	toysh	FAIL
42	sush	pass
42	brush	pass
42	osh	pass
43	bash	pass
43	mksh	N-I
43	ksh	FAIL
43	toysh	FAIL
43	sush	FAIL
43	brush	pass
43	osh	pass
44	bash	pass
44	mksh	N-I
44	ksh	FAIL
44	toysh	FAIL
44	sush	FAIL
44	brush	pass
44	osh	pass
45	bash	N-I
45	mksh	N-I
45	ksh	FAIL
45	toysh	FAIL
45	sush	FAIL
45	brush	FAIL
45	osh	pass
46	bash	pass
46	mksh	ok
46	ksh	FAIL
46	toysh	FAIL
46	sush	FAIL
46	brush	pass
46	osh	pass
