case	shell	result
35	ksh	pass
35	toysh	pass
35	sush	pass
35	brush	pass
35	osh	pass
36	bash	pass
36	mksh	pass
36	ksh	pass
36	toysh	FAIL
36	sush	pass
36	brush	pass
36	osh	pass
37	bash	pass
37	mksh	pass
37	ksh	pass
37	toysh	FAIL
37	sush	pass
37	brush	pass
37	osh	pass
38	bash	pass
38	mksh	pass
38	ksh	pass
38	toysh	FAIL
38	sush	pass
38	brush	pass
38	osh	pass
39	bash	BUG
39	mksh	N-I
39	ksh	FAIL
39	toysh	FAIL
39	sush	FAIL
39	brush	pass
39	osh	pass
40	bash	BUG
40	mksh	N-I
40	ksh	pass
40	toysh	FAIL
40	sush	pass
40	brush	pass
40	osh	pass
41	bash	pass
41	mksh	pass
41	ksh	pass
41	toysh	pass
41	sush	pass
41	brush	FAIL
41	osh	FAIL
42	bash	pass
42	mksh	pass
42	ksh	pass
42	toysh	pass
42	sush	pass
42	brush	pass
42	osh	pass
43	bash	pass
43	mksh	pass
43	ksh	pass
43	toysh	pass
43	sush	pass
43	brush	pass
43	osh	FAIL
44	bash	pass
44	mksh	pass
44	ksh	pass
44	toysh	pass
44	sush	pass
44	brush	pass
44	osh	pass
45	bash	pass
45	mksh	BUG
45	ksh	FAIL
45	toysh	pass
45	sush	pass
45	brush	FAIL
45	osh	FAIL
46	bash	pass
46	mksh	pass
46	ksh	pass
46	toysh	FAIL
46	sush	pass
46	brush	FAIL
46	osh	pass
47	bash	pass
47	mksh	pass
47	ksh	pass
47	toysh	FAIL
47	sush	pass
47	brush	FAIL
47	osh	pass
48	bash	ok
48	mksh	ok
48	ksh	FAIL
48	toysh	FAIL
48	sush	FAIL
48	brush	FAIL
48	osh	pass
49	bash	ok
49	mksh	ok
49	ksh	FAIL
49	toysh	FAIL
49	sush	FAIL
49	brush	pass
49	osh	pass
50	bash	ok
50	mksh	ok
50	ksh	FAIL
50	toysh	pass
50	sush	FAIL
50	brush	pass
50	osh	pass
51	bash	pass
51	mksh	pass
51	ksh	pass
51	toysh	FAIL
51	sush	pass
51	brush	pass
51	osh	FAIL
