case	shell	result
23	toysh	FAIL
23	sush	pass
23	brush	pass
23	osh	pass
24	bash	pass
24	dash	pass
24	ash	pass
24	zsh	pass
24	mksh	pass
24	ksh	pass
24	toysh	pass
24	sush	pass
24	brush	pass
24	osh	pass
25	bash	pass
25	dash	BUG
25	ash	pass
25	zsh	pass
25	mksh	pass
25	ksh	pass
25	toysh	FAIL
25	sush	pass
25	brush	pass
25	osh	pass
26	bash	pass
26	dash	pass
26	ash	pass
26	zsh	FAIL
26	mksh	pass
26	ksh	pass
26	toysh	FAIL
26	sush	FAIL
26	brush	FAIL
26	osh	pass
27	bash	pass
27	dash	BUG
27	ash	pass
27	zsh	pass
27	mksh	BUG
27	ksh	FAIL
27	toysh	pass
27	sush	FAIL
27	brush	FAIL
27	osh	pass
28	bash	pass
28	dash	N-I
28	ash	pass
28	zsh	pass
28	mksh	pass
28	ksh	pass
28	toysh	FAIL
28	sush	FAIL
28	brush	FAIL
28	osh	FAIL
29	bash	pass
29	dash	N-I
29	ash	pass
29	zsh	pass
29	mksh	BUG
29	ksh	FAIL
29	toysh	FAIL
29	sush	FAIL
29	brush	FAIL
29	osh	FAIL
30	bash	pass
30	dash	BUG
30	ash	BUG
30	zsh	pass
30	mksh	BUG
30	ksh	pass
30	toysh	pass
30	sush	pass
30	brush	pass
30	osh	pass
31	bash	pass
31	dash	N-I
31	ash	N-I
31	zsh	pass
31	mksh	N-I
31	ksh	FAIL
31	toysh	FAIL
31	sush	FAIL
31	brush	FAIL
31	osh	FAIL
